,domain,feature,id,miss_test,miss_test_neg,miss_test_pos,miss_train,miss_train_neg,miss_train_pos,n_test_neg,n_test_pos,n_train_neg,n_train_pos,numeric,odds_ratio_test,odds_ratio_train,tl,unit
527,outputs,urine invasive,o3,0.9672332080405296,0.9673756308579669,0.9658493870402802,0.9665774581707492,0.9656842864224237,0.9752572804904752,471.0,60.0,2051.0,253.0,True,0.0,0.0,3.0,
528,vital sign,heart rate,v1,0.1376858963882987,0.1377974044700792,0.1366024518388792,0.1404523075037284,0.1400567797755847,0.144296036785636,102431.0,16260.0,355264.0,57939.0,True,0.0,0.0,1.0,1/min
529,vital sign,heart rate,v1,0.0017976793593724,0.0015320836337419,0.0043782837127845,0.0013074832989438,0.0013068361047271,0.0013137727173199,355920.0,41575.0,1412553.0,160061.0,True,0.0,0.0,2.0,1/min
530,vital sign,heart rate,v1,0.0330936427520837,0.0312725306416726,0.0507880910683011,0.0335655478150728,0.0319498895948807,0.0492664768994963,165291.0,12396.0,657707.0,47492.0,True,0.0,0.0,3.0,1/min
531,vital sign,ibp systolic,v6,0.9767935937244648,0.9789113193943764,0.956217162872154,0.9789372612310772,0.9807579649407416,0.9612437048390629,16120.0,5116.0,59934.0,16460.0,True,0.0,0.0,1.0,mmHg
532,vital sign,ibp systolic,v6,0.9003922209511358,0.9087058399423216,0.819614711033275,0.8993033565547816,0.9075075481050876,0.8195752134880665,23469.0,5109.0,93579.0,19765.0,True,0.0,0.0,2.0,mmHg
533,vital sign,ibp systolic,v6,0.9112600098055238,0.9185291997116078,0.840630472854641,0.9110502768187296,0.9178721103149926,0.844755857236698,12349.0,2190.0,48143.0,6884.0,True,0.0,0.0,3.0,mmHg
534,vital sign,ibp mean,v7,0.9769570191207714,0.9790915645277578,0.956217162872154,0.9789781200841692,0.980803028254698,0.9612437048390629,16048.0,5115.0,59734.0,16360.0,True,0.0,0.0,1.0,mmHg
535,vital sign,ibp mean,v7,0.9008007844419024,0.9091564527757752,0.819614711033275,0.8995280802467874,0.9077553963318462,0.8195752134880665,23399.0,5105.0,93236.0,19729.0,True,0.0,0.0,2.0,mmHg
536,vital sign,ibp mean,v7,0.9117502859944436,0.919069935111752,0.840630472854641,0.9113771476434656,0.9182100851696634,0.8449748193562514,12314.0,2188.0,48018.0,6832.0,True,0.0,0.0,3.0,mmHg
537,vital sign,spo2,v12,0.17568230102958,0.1770908435472242,0.1619964973730298,0.1768779750352407,0.1761975575683836,0.1834902561856798,98698.0,15444.0,342300.0,54129.0,True,0.0,0.0,1.0,%
538,vital sign,spo2,v12,0.0029416571335185,0.0028839221341023,0.0035026269702276,0.0024515311855196,0.0024784822675859,0.0021896211955331,355563.0,41677.0,1409497.0,160097.0,True,0.0,0.0,2.0,%
539,vital sign,spo2,v12,0.0341559078280765,0.0319033886085076,0.0560420315236427,0.0355676316165805,0.0339101437519715,0.0516750602145829,164665.0,12122.0,654078.0,46282.0,True,0.0,0.0,3.0,%
540,vital sign,puls,v2,0.447867298578199,0.4581831290555155,0.3476357267950963,0.4507140084577826,0.4603668153756027,0.3569082548719071,74141.0,13348.0,253273.0,45503.0,True,0.0,0.0,1.0,1/min
541,vital sign,puls,v2,0.3568393528354306,0.3693222782984859,0.2355516637478109,0.3558601810047191,0.3691136046144834,0.22706371797679,224726.0,32101.0,888112.0,124891.0,True,0.0,0.0,2.0,1/min
542,vital sign,puls,v2,0.3774309527700604,0.3873467916366258,0.2810858143607706,0.3749821242517722,0.3859222207201117,0.2686665206919203,99692.0,8227.0,391255.0,33713.0,True,0.0,0.0,3.0,1/min
543,vital_sign,bp diastolic,v11,0.3026638339597973,0.302451333813987,0.3047285464098074,0.3056650799812049,0.3036366094362579,0.3253777096562295,53113.0,8898.0,194190.0,31843.0,True,0.0,0.0,1.0,mmHg
544,vital_sign,bp diastolic,v11,0.0014708285667592,0.0014419610670511,0.0017513134851138,0.0012666244458517,0.001284304447749,0.0010948105977666,266966.0,30028.0,1057854.0,114731.0,True,0.0,0.0,2.0,mmHg
545,vital_sign,bp diastolic,v11,0.1655499264585717,0.1558219178082192,0.2600700525394045,0.1663568203640524,0.1550628633229688,0.2761112327567331,69188.0,5348.0,277195.0,19839.0,True,0.0,0.0,3.0,mmHg
546,vital sign,respiratory rate,v10,0.8354306259192679,0.830930064888248,0.8791593695271454,0.8367075936178472,0.8320715605425623,0.8817604554412086,38358.0,7315.0,113485.0,24836.0,True,0.0,0.0,1.0,1/min
547,vital sign,respiratory rate,v10,0.8097728386991339,0.8065969718817592,0.840630472854641,0.8099654742691372,0.8060925600468658,0.8476023647908912,43313.0,3891.0,177394.0,16744.0,True,0.0,0.0,2.0,1/min
548,vital sign,respiratory rate,v10,0.6570518058506292,0.6497837058399423,0.7276707530647986,0.6573576579705407,0.6491595691947185,0.737026494416466,56280.0,4780.0,218468.0,16952.0,True,0.0,0.0,3.0,1/min
549,vital sign,nibp mean,v3,0.3237457100833469,0.3221881759192502,0.3388791593695271,0.3236838341947742,0.3219323149024379,0.3407050580249616,36166.0,3663.0,130815.0,14414.0,True,0.0,0.0,1.0,mmHg
550,vital sign,nibp mean,v3,0.024840660238601,0.0243330930064887,0.0297723292469351,0.0259862305665079,0.0256860889549817,0.0289029997810378,238461.0,24517.0,939923.0,93631.0,True,0.0,0.0,2.0,mmHg
551,vital sign,nibp mean,v3,0.2437489785912731,0.2250360490266763,0.425569176882662,0.2470530552207399,0.2290117615249425,0.422377928618349,55596.0,3025.0,222757.0,12303.0,True,0.0,0.0,3.0,mmHg
552,vital sign,body temperature,v11,0.97319823500572,0.9753064167267484,0.9527145359019265,0.9762405769270056,0.9778964445045288,0.9601488942412962,28421.0,8324.0,97864.0,26059.0,True,0.0,0.0,1.0,°C
553,vital sign,body temperature,v11,0.5339107697336166,0.5438896899783705,0.4369527145359019,0.53314674457088,0.542832679915281,0.4390190497044011,144871.0,20042.0,576805.0,77050.0,True,0.0,0.0,2.0,°C
554,vital sign,body temperature,v11,0.9898676254289916,0.9899963950973324,0.98861646234676,0.9884165151484198,0.9885088549411924,0.987519159185461,934.0,102.0,5006.0,708.0,True,0.0,0.0,3.0,°C
555,vital sign,nibp systolic,v2,0.3211309037424416,0.3193042537851478,0.3388791593695271,0.3208032850517885,0.3191158577801811,0.3372016641121086,36622.0,3672.0,132424.0,14511.0,True,0.0,0.0,1.0,mmHg
556,vital sign,nibp systolic,v2,0.0246772348422944,0.0241528478731074,0.0297723292469351,0.025557212609042,0.0252354558154206,0.0286840376614845,239268.0,24627.0,943450.0,94004.0,True,0.0,0.0,2.0,mmHg
557,vital sign,nibp systolic,v2,0.2399901944762216,0.2211607786589762,0.4229422066549912,0.2433757584424605,0.2253391014375196,0.4186555725859426,56172.0,3064.0,224890.0,12506.0,True,0.0,0.0,3.0,mmHg
558,vital sign,nibp diastolic,v5,0.3040529498284033,0.3035328046142754,0.309106830122592,0.3067682690146888,0.3046054706863143,0.327786292971316,36997.0,3788.0,134275.0,15387.0,True,0.0,0.0,1.0,mmHg
559,vital sign,nibp diastolic,v5,0.0060467396633436,0.0054974765681327,0.0113835376532399,0.0067008519070869,0.006263800639899,0.0109481059776658,243507.0,24919.0,964300.0,94977.0,True,0.0,0.0,2.0,mmHg
560,vital sign,nibp diastolic,v5,0.2243830691289426,0.2076423936553713,0.3870402802101576,0.226603199248197,0.2086206119598035,0.4013575651412305,56843.0,3158.0,229079.0,12957.0,True,0.0,0.0,3.0,mmHg
561,vital sign,ibp diastolic,v8,0.9767935937244648,0.9789113193943764,0.956217162872154,0.9789781200841692,0.9807579649407416,0.9616816290781696,16118.0,5111.0,59920.0,16456.0,True,0.0,0.0,1.0,mmHg
562,vital sign,ibp diastolic,v8,0.9004739336492891,0.9087959625090124,0.819614711033275,0.8993442154078735,0.9075526114190438,0.8195752134880665,23459.0,5109.0,93565.0,19757.0,True,0.0,0.0,2.0,mmHg
563,vital sign,ibp diastolic,v8,0.9113417225036772,0.9186193222782983,0.840630472854641,0.9110911356718217,0.9179171736289486,0.844755857236698,12345.0,2190.0,48122.0,6883.0,True,0.0,0.0,3.0,mmHg
564,vital_sign,bp systolic,v9,0.3194149370812223,0.3177721701514059,0.3353765323992994,0.3191893603546548,0.3177188950475418,0.3334793080797021,52741.0,8788.0,192358.0,30971.0,True,0.0,0.0,1.0,mmHg
565,vital_sign,bp systolic,v9,0.0178133681974178,0.0181146359048305,0.0148861646234675,0.0175693068295572,0.0179802622684872,0.0135756514123056,262736.0,29736.0,1037023.0,113767.0,True,0.0,0.0,2.0,mmHg
566,vital_sign,bp systolic,v9,0.1802582121261644,0.1683489545782264,0.2959719789842382,0.1826390733212118,0.1714208462890361,0.2916575432450186,68521.0,5254.0,273029.0,19389.0,True,0.0,0.0,3.0,mmHg
567,vital_sign,bp mean,v10,0.3220297434221277,0.3206560922855083,0.3353765323992994,0.3220903389241863,0.3205578838267766,0.3369827019925553,52209.0,8778.0,190546.0,30774.0,True,0.0,0.0,1.0,mmHg
568,vital_sign,bp mean,v10,0.0179767935937245,0.0182948810382119,0.0148861646234675,0.0179166070808391,0.0183407687801361,0.0137946135318589,261858.0,29622.0,1033145.0,113360.0,True,0.0,0.0,2.0,mmHg
569,vital_sign,bp mean,v10,0.1840169962412159,0.1722242249459264,0.2985989492119089,0.1862755112463993,0.175138569690415,0.2945040507992117,67907.0,5213.0,270772.0,19135.0,True,0.0,0.0,3.0,mmHg
